"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","GDP","TOT","MLN_USD","A","1993",2709602.3257,
"JPN","GDP","TOT","MLN_USD","A","1994",2798947.6034,
"JPN","GDP","TOT","MLN_USD","A","1995",2935677.122,
"JPN","GDP","TOT","MLN_USD","A","1996",3081934.7346,
"JPN","GDP","TOT","MLN_USD","A","1997",3168427.4101,
"JPN","GDP","TOT","MLN_USD","A","1998",3166660.9245,
"JPN","GDP","TOT","MLN_USD","A","1999",3207019.6365,
"JPN","GDP","TOT","MLN_USD","A","2000",3404322.6047,
"JPN","GDP","TOT","MLN_USD","A","2001",3496048.8729,
"JPN","GDP","TOT","MLN_USD","A","2002",3588864.9274,
"JPN","GDP","TOT","MLN_USD","A","2003",3693808.508,
"JPN","GDP","TOT","MLN_USD","A","2004",3879055.8485,
"JPN","GDP","TOT","MLN_USD","A","2005",4045734.3991,
"JPN","GDP","TOT","MLN_USD","A","2006",4231828.0447,
"JPN","GDP","TOT","MLN_USD","A","2007",4416320.5896,
"JPN","GDP","TOT","MLN_USD","A","2008",4456434.3648,
"JPN","GDP","TOT","MLN_USD","A","2009",4250223.0705,
"JPN","GDP","TOT","MLN_USD","A","2010",4482491.1574,
"JPN","GDP","TOT","MLN_USD","A","2011",4573186.7921,
"JPN","GDP","TOT","MLN_USD","A","2012",4746699.3877,
"JPN","GDP","TOT","MLN_USD","A","2013",4967051.5751,
"JPN","GDP","TOT","MLN_USD","A","2014",4986566.2095,
"JPN","GDP","TOT","MLN_USD","A","2015",5176841.3186,
"JPN","GDP","TOT","MLN_USD","A","2016",5369478.8186,
"JPN","GDP","TOT","MLN_USD","A","2017",5487474.4418,"E"
"JPN","GDP","TOT","USD_CAP","A","1970",3261.926394,"E"
"JPN","GDP","TOT","USD_CAP","A","1971",3553.331245,"E"
"JPN","GDP","TOT","USD_CAP","A","1972",3964.939107,"E"
"JPN","GDP","TOT","USD_CAP","A","1973",4413.449582,"E"
"JPN","GDP","TOT","USD_CAP","A","1974",4686.287589,"E"
"JPN","GDP","TOT","USD_CAP","A","1975",5214.229455,"E"
"JPN","GDP","TOT","USD_CAP","A","1976",5655.683649,"E"
"JPN","GDP","TOT","USD_CAP","A","1977",6209.093337,"E"
"JPN","GDP","TOT","USD_CAP","A","1978",6932.067375,"E"
"JPN","GDP","TOT","USD_CAP","A","1979",7850.335799,"E"
"JPN","GDP","TOT","USD_CAP","A","1980",8730.1488,
"JPN","GDP","TOT","USD_CAP","A","1981",9850.164871,
"JPN","GDP","TOT","USD_CAP","A","1982",10752.399989,
"JPN","GDP","TOT","USD_CAP","A","1983",11496.074377,
"JPN","GDP","TOT","USD_CAP","A","1984",12327.565069,
"JPN","GDP","TOT","USD_CAP","A","1985",13339.084395,
"JPN","GDP","TOT","USD_CAP","A","1986",13967.663898,
"JPN","GDP","TOT","USD_CAP","A","1987",14922.900573,
"JPN","GDP","TOT","USD_CAP","A","1988",16473.270732,
"JPN","GDP","TOT","USD_CAP","A","1989",17857.563591,
"JPN","GDP","TOT","USD_CAP","A","1990",19424.885502,
"JPN","GDP","TOT","USD_CAP","A","1991",20740.33496,
"JPN","GDP","TOT","USD_CAP","A","1992",21329.454745,
"JPN","GDP","TOT","USD_CAP","A","1993",21687.575643,
"JPN","GDP","TOT","USD_CAP","A","1994",22370.820705,
"JPN","GDP","TOT","USD_CAP","A","1995",23403.784575,
"JPN","GDP","TOT","USD_CAP","A","1996",24516.030694,
"JPN","GDP","TOT","USD_CAP","A","1997",25144.054171,
"JPN","GDP","TOT","USD_CAP","A","1998",25062.809555,
"JPN","GDP","TOT","USD_CAP","A","1999",25334.510151,
"JPN","GDP","TOT","USD_CAP","A","2000",26841.407895,
"JPN","GDP","TOT","USD_CAP","A","2001",27499.361867,
"JPN","GDP","TOT","USD_CAP","A","2002",28170.054375,
"JPN","GDP","TOT","USD_CAP","A","2003",28940.631086,
"JPN","GDP","TOT","USD_CAP","A","2004",30368.2328,
"JPN","GDP","TOT","USD_CAP","A","2005",31667.91436,
"JPN","GDP","TOT","USD_CAP","A","2006",33103.05265,
"JPN","GDP","TOT","USD_CAP","A","2007",34507.896465,
"JPN","GDP","TOT","USD_CAP","A","2008",34803.657814,
"JPN","GDP","TOT","USD_CAP","A","2009",33196.050037,
"JPN","GDP","TOT","USD_CAP","A","2010",35007.701767,
"JPN","GDP","TOT","USD_CAP","A","2011",35775.256332,
"JPN","GDP","TOT","USD_CAP","A","2012",37213.837398,
"JPN","GDP","TOT","USD_CAP","A","2013",39008.36056,
"JPN","GDP","TOT","USD_CAP","A","2014",39183.465681,
"JPN","GDP","TOT","USD_CAP","A","2015",40727.254493,
"JPN","GDP","TOT","USD_CAP","A","2016",42292.681306,
"JPN","GDP","TOT","USD_CAP","A","2017",43301.199749,"E"
"KOR","GDP","TOT","MLN_USD","A","1970",19521.8175,
"KOR","GDP","TOT","MLN_USD","A","1971",22657.6563,
"KOR","GDP","TOT","MLN_USD","A","1972",25328.8819,
"KOR","GDP","TOT","MLN_USD","A","1973",30667.3276,
"KOR","GDP","TOT","MLN_USD","A","1974",36584.2244,
"KOR","GDP","TOT","MLN_USD","A","1975",43115.6824,
"KOR","GDP","TOT","MLN_USD","A","1976",51447.349,
"KOR","GDP","TOT","MLN_USD","A","1977",61346.9552,
"KOR","GDP","TOT","MLN_USD","A","1978",72728.2086,
"KOR","GDP","TOT","MLN_USD","A","1979",85523.7577,
"KOR","GDP","TOT","MLN_USD","A","1980",91650.5331,
"KOR","GDP","TOT","MLN_USD","A","1981",107402.6419,
"KOR","GDP","TOT","MLN_USD","A","1982",123493.1703,
"KOR","GDP","TOT","MLN_USD","A","1983",145367.856,
"KOR","GDP","TOT","MLN_USD","A","1984",166245.1335,
"KOR","GDP","TOT","MLN_USD","A","1985",184859.9619,
"KOR","GDP","TOT","MLN_USD","A","1986",209757.2163,
"KOR","GDP","TOT","MLN_USD","A","1987",241926.9219,
"KOR","GDP","TOT","MLN_USD","A","1988",280205.555,
"KOR","GDP","TOT","MLN_USD","A","1989",311563.4877,
"KOR","GDP","TOT","MLN_USD","A","1990",354787.6846,
"KOR","GDP","TOT","MLN_USD","A","1991",404554.0976,
"KOR","GDP","TOT","MLN_USD","A","1992",439328.8803,
"KOR","GDP","TOT","MLN_USD","A","1993",480577.0617,
"KOR","GDP","TOT","MLN_USD","A","1994",535988.526,
"KOR","GDP","TOT","MLN_USD","A","1995",599534.7501,
"KOR","GDP","TOT","MLN_USD","A","1996",656842.5042,
"KOR","GDP","TOT","MLN_USD","A","1997",707649.5906,
"KOR","GDP","TOT","MLN_USD","A","1998",676192.1438,
"KOR","GDP","TOT","MLN_USD","A","1999",764178.2649,
"KOR","GDP","TOT","MLN_USD","A","2000",850051.6247,
"KOR","GDP","TOT","MLN_USD","A","2001",908767.5158,
"KOR","GDP","TOT","MLN_USD","A","2002",989824.3999,
"KOR","GDP","TOT","MLN_USD","A","2003",1023674.453,
"KOR","GDP","TOT","MLN_USD","A","2004",1103360.2944,
"KOR","GDP","TOT","MLN_USD","A","2005",1165894.0613,
"KOR","GDP","TOT","MLN_USD","A","2006",1251054.2567,
"KOR","GDP","TOT","MLN_USD","A","2007",1354518.0512,
"KOR","GDP","TOT","MLN_USD","A","2008",1405710.9033,
"KOR","GDP","TOT","MLN_USD","A","2009",1396413.623,
"KOR","GDP","TOT","MLN_USD","A","2010",1505298.9092,
"KOR","GDP","TOT","MLN_USD","A","2011",1559446.8342,
"KOR","GDP","TOT","MLN_USD","A","2012",1611272.9143,
"KOR","GDP","TOT","MLN_USD","A","2013",1644777.3066,
"KOR","GDP","TOT","MLN_USD","A","2014",1704457.6408,
"KOR","GDP","TOT","MLN_USD","A","2015",1795916.632,
"KOR","GDP","TOT","MLN_USD","A","2016",1877123.3092,
"KOR","GDP","TOT","MLN_USD","A","2017",1972970.737,"P"
"KOR","GDP","TOT","USD_CAP","A","1970",605.496652,
"KOR","GDP","TOT","USD_CAP","A","1971",689.0386,
"KOR","GDP","TOT","USD_CAP","A","1972",755.973195,
"KOR","GDP","TOT","USD_CAP","A","1973",899.256008,
"KOR","GDP","TOT","USD_CAP","A","1974",1054.543538,
"KOR","GDP","TOT","USD_CAP","A","1975",1222.065202,
"KOR","GDP","TOT","USD_CAP","A","1976",1435.112529,
"KOR","GDP","TOT","USD_CAP","A","1977",1684.800485,
"KOR","GDP","TOT","USD_CAP","A","1978",1967.275517,
"KOR","GDP","TOT","USD_CAP","A","1979",2278.567636,
"KOR","GDP","TOT","USD_CAP","A","1980",2404.011464,
"KOR","GDP","TOT","USD_CAP","A","1981",2773.613665,
"KOR","GDP","TOT","USD_CAP","A","1982",3140.242341,
"KOR","GDP","TOT","USD_CAP","A","1983",3642.391782,
"KOR","GDP","TOT","USD_CAP","A","1984",4114.367508,
"KOR","GDP","TOT","USD_CAP","A","1985",4530.215211,
"KOR","GDP","TOT","USD_CAP","A","1986",5089.46514,
"KOR","GDP","TOT","USD_CAP","A","1987",5812.477102,
"KOR","GDP","TOT","USD_CAP","A","1988",6666.640218,
"KOR","GDP","TOT","USD_CAP","A","1989",7339.713249,
"KOR","GDP","TOT","USD_CAP","A","1990",8276.08959,
"KOR","GDP","TOT","USD_CAP","A","1991",9343.913932,
"KOR","GDP","TOT","USD_CAP","A","1992",10042.262052,
"KOR","GDP","TOT","USD_CAP","A","1993",10874.014294,
"KOR","GDP","TOT","USD_CAP","A","1994",12006.373504,
"KOR","GDP","TOT","USD_CAP","A","1995",13295.517044,
"KOR","GDP","TOT","USD_CAP","A","1996",14428.171428,
"KOR","GDP","TOT","USD_CAP","A","1997",15399.085839,
"KOR","GDP","TOT","USD_CAP","A","1998",14608.683729,
"KOR","GDP","TOT","USD_CAP","A","1999",16392.695045,
"KOR","GDP","TOT","USD_CAP","A","2000",18083.126802,
"KOR","GDP","TOT","USD_CAP","A","2001",19184.452518,
"KOR","GDP","TOT","USD_CAP","A","2002",20774.990028,
"KOR","GDP","TOT","USD_CAP","A","2003",21374.644053,
"KOR","GDP","TOT","USD_CAP","A","2004",22946.993624,
"KOR","GDP","TOT","USD_CAP","A","2005",24196.20341,
"KOR","GDP","TOT","USD_CAP","A","2006",25827.950301,
"KOR","GDP","TOT","USD_CAP","A","2007",27822.653258,
"KOR","GDP","TOT","USD_CAP","A","2008",28655.812931,
"KOR","GDP","TOT","USD_CAP","A","2009",28320.224366,
"KOR","GDP","TOT","USD_CAP","A","2010",30376.940494,
"KOR","GDP","TOT","USD_CAP","A","2011",31228.284323,
"KOR","GDP","TOT","USD_CAP","A","2012",32097.070005,
"KOR","GDP","TOT","USD_CAP","A","2013",32615.703397,
"KOR","GDP","TOT","USD_CAP","A","2014",33587.357693,
"KOR","GDP","TOT","USD_CAP","A","2015",35203.697579,
"KOR","GDP","TOT","USD_CAP","A","2016",36629.655177,
"KOR","GDP","TOT","USD_CAP","A","2017",38350.323387,"P"
"LUX","GDP","TOT","MLN_USD","A","1970",1847.5509,"E"
"LUX","GDP","TOT","MLN_USD","A","1971",1993.1448,"E"
"LUX","GDP","TOT","MLN_USD","A","1972",2216.6374,"E"
"LUX","GDP","TOT","MLN_USD","A","1973",2531.5572,"E"
"LUX","GDP","TOT","MLN_USD","A","1974",2875.1892,"E"
"LUX","GDP","TOT","MLN_USD","A","1975",2935.0349,"E"
"LUX","GDP","TOT","MLN_USD","A","1976",3174.6036,"E"
"LUX","GDP","TOT","MLN_USD","A","1977",3424.4486,"E"
"LUX","GDP","TOT","MLN_USD","A","1978",3814.2316,"E"
"LUX","GDP","TOT","MLN_USD","A","1979",4225.984,"E"
"LUX","GDP","TOT","MLN_USD","A","1980",4645.8462,"E"
"LUX","GDP","TOT","MLN_USD","A","1981",5051.6076,"E"
"LUX","GDP","TOT","MLN_USD","A","1982",5425.6903,"E"
"LUX","GDP","TOT","MLN_USD","A","1983",5808.4979,"E"
"LUX","GDP","TOT","MLN_USD","A","1984",6386.7166,"E"
"LUX","GDP","TOT","MLN_USD","A","1985",6775.07,"E"
"LUX","GDP","TOT","MLN_USD","A","1986",7601.8316,"E"
"LUX","GDP","TOT","MLN_USD","A","1987",8103.7862,"E"
"LUX","GDP","TOT","MLN_USD","A","1988",9097.3491,"E"
"LUX","GDP","TOT","MLN_USD","A","1989",10377.0761,"E"
"LUX","GDP","TOT","MLN_USD","A","1990",11333.4151,"E"
"LUX","GDP","TOT","MLN_USD","A","1991",12722.9402,"E"
"LUX","GDP","TOT","MLN_USD","A","1992",13249.7568,"E"
"LUX","GDP","TOT","MLN_USD","A","1993",14134.8212,"E"
"LUX","GDP","TOT","MLN_USD","A","1994",14987.203,"E"
"LUX","GDP","TOT","MLN_USD","A","1995",16195.0154,
"LUX","GDP","TOT","MLN_USD","A","1996",17121.8939,
"LUX","GDP","TOT","MLN_USD","A","1997",17963.5346,
"LUX","GDP","TOT","MLN_USD","A","1998",18839.812,
"LUX","GDP","TOT","MLN_USD","A","1999",21794.0655,
"LUX","GDP","TOT","MLN_USD","A","2000",24144.8748,
"LUX","GDP","TOT","MLN_USD","A","2001",24699.5137,
"LUX","GDP","TOT","MLN_USD","A","2002",26222.3817,
"LUX","GDP","TOT","MLN_USD","A","2003",27113.6908,
"LUX","GDP","TOT","MLN_USD","A","2004",29352.2124,
"LUX","GDP","TOT","MLN_USD","A","2005",31733.1018,
"LUX","GDP","TOT","MLN_USD","A","2006",36847.4968,
"LUX","GDP","TOT","MLN_USD","A","2007",40303.6808,
"LUX","GDP","TOT","MLN_USD","A","2008",42362.9641,
"LUX","GDP","TOT","MLN_USD","A","2009",40949.334,
"LUX","GDP","TOT","MLN_USD","A","2010",43444.355,
"LUX","GDP","TOT","MLN_USD","A","2011",47690.506,
"LUX","GDP","TOT","MLN_USD","A","2012",48646.4521,
"LUX","GDP","TOT","MLN_USD","A","2013",51940.0871,
"LUX","GDP","TOT","MLN_USD","A","2014",56353.7548,
"LUX","GDP","TOT","MLN_USD","A","2015",57807.953,
"LUX","GDP","TOT","MLN_USD","A","2016",59927.4332,
"LUX","GDP","TOT","MLN_USD","A","2017",62101.8859,
"LUX","GDP","TOT","USD_CAP","A","1970",5446.629728,"E"
"LUX","GDP","TOT","USD_CAP","A","1971",5820.929939,"E"
"LUX","GDP","TOT","USD_CAP","A","1972",6395.188835,"E"
"LUX","GDP","TOT","USD_CAP","A","1973",7222.490806,"E"
"LUX","GDP","TOT","USD_CAP","A","1974",8096.606569,"E"
"LUX","GDP","TOT","USD_CAP","A","1975",8175.345077,"E"
"LUX","GDP","TOT","USD_CAP","A","1976",8798.53258,"E"
"LUX","GDP","TOT","USD_CAP","A","1977",9472.609281,"E"
"LUX","GDP","TOT","USD_CAP","A","1978",10533.333003,"E"
"LUX","GDP","TOT","USD_CAP","A","1979",11641.487961,"E"
"LUX","GDP","TOT","USD_CAP","A","1980",12748.92989,"E"
"LUX","GDP","TOT","USD_CAP","A","1981",13824.465256,"E"
"LUX","GDP","TOT","USD_CAP","A","1982",14840.074605,"E"
"LUX","GDP","TOT","USD_CAP","A","1983",15882.766357,"E"
"LUX","GDP","TOT","USD_CAP","A","1984",17449.534075,"E"
"LUX","GDP","TOT","USD_CAP","A","1985",18480.282294,"E"
"LUX","GDP","TOT","USD_CAP","A","1986",20639.719941,"E"
"LUX","GDP","TOT","USD_CAP","A","1987",21860.126135,"E"
"LUX","GDP","TOT","USD_CAP","A","1988",24330.255559,"E"
"LUX","GDP","TOT","USD_CAP","A","1989",27480.858107,"E"
"LUX","GDP","TOT","USD_CAP","A","1990",29675.525118,"E"
"LUX","GDP","TOT","USD_CAP","A","1991",32866.358474,"E"
"LUX","GDP","TOT","USD_CAP","A","1992",33764.9556,"E"
"LUX","GDP","TOT","USD_CAP","A","1993",35513.585537,"E"
"LUX","GDP","TOT","USD_CAP","A","1994",37114.323578,"E"
"LUX","GDP","TOT","USD_CAP","A","1995",39547.108205,
"LUX","GDP","TOT","USD_CAP","A","1996",41311.130781,
"LUX","GDP","TOT","USD_CAP","A","1997",42785.60093,
"LUX","GDP","TOT","USD_CAP","A","1998",44308.639647,
"LUX","GDP","TOT","USD_CAP","A","1999",50526.653189,
"LUX","GDP","TOT","USD_CAP","A","2000",55254.590794,
"LUX","GDP","TOT","USD_CAP","A","2001",55898.705176,
"LUX","GDP","TOT","USD_CAP","A","2002",58709.015363,
"LUX","GDP","TOT","USD_CAP","A","2003",59951.291107,
"LUX","GDP","TOT","USD_CAP","A","2004",64016.236021,
"LUX","GDP","TOT","USD_CAP","A","2005",68140.65238,
"LUX","GDP","TOT","USD_CAP","A","2006",77914.038792,
"LUX","GDP","TOT","USD_CAP","A","2007",83843.729528,
"LUX","GDP","TOT","USD_CAP","A","2008",86591.985457,
"LUX","GDP","TOT","USD_CAP","A","2009",82191.598856,
"LUX","GDP","TOT","USD_CAP","A","2010",85598.231058,
"LUX","GDP","TOT","USD_CAP","A","2011",91814.036613,
"LUX","GDP","TOT","USD_CAP","A","2012",91526.720705,
"LUX","GDP","TOT","USD_CAP","A","2013",95246.113893,
"LUX","GDP","TOT","USD_CAP","A","2014",100933.604548,
"LUX","GDP","TOT","USD_CAP","A","2015",101524.329058,
"LUX","GDP","TOT","USD_CAP","A","2016",102593.508569,
"LUX","GDP","TOT","USD_CAP","A","2017",104027.44152,
"MEX","GDP","TOT","MLN_USD","A","1970",88574.887,"E"
"MEX","GDP","TOT","MLN_USD","A","1971",96954.8789,"E"
"MEX","GDP","TOT","MLN_USD","A","1972",109737.928,"E"
"MEX","GDP","TOT","MLN_USD","A","1973",125440.0446,"E"
"MEX","GDP","TOT","MLN_USD","A","1974",145062.3426,"E"
"MEX","GDP","TOT","MLN_USD","A","1975",167390.5869,"E"
"MEX","GDP","TOT","MLN_USD","A","1976",184063.3182,"E"
"MEX","GDP","TOT","MLN_USD","A","1977",202210.6486,"E"
"MEX","GDP","TOT","MLN_USD","A","1978",234261.6952,"E"
"MEX","GDP","TOT","MLN_USD","A","1979",276818.786,"E"
"MEX","GDP","TOT","MLN_USD","A","1980",326904.6209,"E"
"MEX","GDP","TOT","MLN_USD","A","1981",388857.3003,"E"
"MEX","GDP","TOT","MLN_USD","A","1982",410060.9465,"E"
"MEX","GDP","TOT","MLN_USD","A","1983",407940.4916,"E"
"MEX","GDP","TOT","MLN_USD","A","1984",437620.3348,"E"
"MEX","GDP","TOT","MLN_USD","A","1985",464142.6785,"E"
"MEX","GDP","TOT","MLN_USD","A","1986",455732.2468,"E"
"MEX","GDP","TOT","MLN_USD","A","1987",476032.3299,"E"
"MEX","GDP","TOT","MLN_USD","A","1988",498834.0083,"E"
"MEX","GDP","TOT","MLN_USD","A","1989",539985.5353,"E"
"MEX","GDP","TOT","MLN_USD","A","1990",588340.9578,"E"
"MEX","GDP","TOT","MLN_USD","A","1991",633592.0371,"E"
"MEX","GDP","TOT","MLN_USD","A","1992",671550.0703,"E"
"MEX","GDP","TOT","MLN_USD","A","1993",762445.47,
"MEX","GDP","TOT","MLN_USD","A","1994",821211.5909,
"MEX","GDP","TOT","MLN_USD","A","1995",789074.7114,
"MEX","GDP","TOT","MLN_USD","A","1996",830348.6967,
"MEX","GDP","TOT","MLN_USD","A","1997",910290.7615,
"MEX","GDP","TOT","MLN_USD","A","1998",968195.2596,
"MEX","GDP","TOT","MLN_USD","A","1999",1018601.794,
"MEX","GDP","TOT","MLN_USD","A","2000",1098476.631,
"MEX","GDP","TOT","MLN_USD","A","2001",1121256.4152,
"MEX","GDP","TOT","MLN_USD","A","2002",1137595.9666,
"MEX","GDP","TOT","MLN_USD","A","2003",1157241.3004,
"MEX","GDP","TOT","MLN_USD","A","2004",1231174.8635,
"MEX","GDP","TOT","MLN_USD","A","2005",1341775.4557,
"MEX","GDP","TOT","MLN_USD","A","2006",1479364.3266,
"MEX","GDP","TOT","MLN_USD","A","2007",1565705.4099,
"MEX","GDP","TOT","MLN_USD","A","2008",1653898.1904,
"MEX","GDP","TOT","MLN_USD","A","2009",1636996.8131,
"MEX","GDP","TOT","MLN_USD","A","2010",1743188.0099,
"MEX","GDP","TOT","MLN_USD","A","2011",1911319.0963,
"MEX","GDP","TOT","MLN_USD","A","2012",2012767.7814,
"MEX","GDP","TOT","MLN_USD","A","2013",2064490.9475,
"MEX","GDP","TOT","MLN_USD","A","2014",2171631.5955,
"MEX","GDP","TOT","MLN_USD","A","2015",2170274.5103,
"MEX","GDP","TOT","MLN_USD","A","2016",2266350.4612,"P"
"MEX","GDP","TOT","MLN_USD","A","2017",2358362.8971,"E"
"MEX","GDP","TOT","USD_CAP","A","1970",1714.012936,"E"
"MEX","GDP","TOT","USD_CAP","A","1971",1814.012653,"E"
"MEX","GDP","TOT","USD_CAP","A","1972",1986.570912,"E"
"MEX","GDP","TOT","USD_CAP","A","1973",2197.436541,"E"
"MEX","GDP","TOT","USD_CAP","A","1974",2461.182383,"E"
"MEX","GDP","TOT","USD_CAP","A","1975",2753.338984,"E"
"MEX","GDP","TOT","USD_CAP","A","1976",2938.415477,"E"
"MEX","GDP","TOT","USD_CAP","A","1977",3135.257048,"E"
"MEX","GDP","TOT","USD_CAP","A","1978",3530.637636,"E"
"MEX","GDP","TOT","USD_CAP","A","1979",4056.659498,"E"
"MEX","GDP","TOT","USD_CAP","A","1980",4643.583379,"E"
"MEX","GDP","TOT","USD_CAP","A","1981",5395.936198,"E"
"MEX","GDP","TOT","USD_CAP","A","1982",5560.825848,"E"
"MEX","GDP","TOT","USD_CAP","A","1983",5408.362341,"E"
"MEX","GDP","TOT","USD_CAP","A","1984",5675.72234,"E"
"MEX","GDP","TOT","USD_CAP","A","1985",5892.413885,"E"
"MEX","GDP","TOT","USD_CAP","A","1986",5667.319258,"E"
"MEX","GDP","TOT","USD_CAP","A","1987",5801.125019,"E"
"MEX","GDP","TOT","USD_CAP","A","1988",5958.058658,"E"
"MEX","GDP","TOT","USD_CAP","A","1989",6323.764829,"E"
"MEX","GDP","TOT","USD_CAP","A","1990",6757.491044,"E"
"MEX","GDP","TOT","USD_CAP","A","1991",7148.65044,"E"
"MEX","GDP","TOT","USD_CAP","A","1992",7450.657033,"E"
"MEX","GDP","TOT","USD_CAP","A","1993",8323.549634,
"MEX","GDP","TOT","USD_CAP","A","1994",8825.013066,
"MEX","GDP","TOT","USD_CAP","A","1995",8350.880638,
"MEX","GDP","TOT","USD_CAP","A","1996",8660.561935,
"MEX","GDP","TOT","USD_CAP","A","1997",9364.649571,
"MEX","GDP","TOT","USD_CAP","A","1998",9830.890589,
"MEX","GDP","TOT","USD_CAP","A","1999",10216.053137,
"MEX","GDP","TOT","USD_CAP","A","2000",10887.216847,
"MEX","GDP","TOT","USD_CAP","A","2001",10979.577517,
"MEX","GDP","TOT","USD_CAP","A","2002",10999.980338,
"MEX","GDP","TOT","USD_CAP","A","2003",11050.814557,
"MEX","GDP","TOT","USD_CAP","A","2004",11620.119144,
"MEX","GDP","TOT","USD_CAP","A","2005",12522.285892,
"MEX","GDP","TOT","USD_CAP","A","2006",13646.139403,
"MEX","GDP","TOT","USD_CAP","A","2007",14261.300609,
"MEX","GDP","TOT","USD_CAP","A","2008",14859.955529,
"MEX","GDP","TOT","USD_CAP","A","2009",14505.567536,
"MEX","GDP","TOT","USD_CAP","A","2010",15256.86187,
"MEX","GDP","TOT","USD_CAP","A","2011",16522.039507,
"MEX","GDP","TOT","USD_CAP","A","2012",17195.207181,
"MEX","GDP","TOT","USD_CAP","A","2013",17437.315321,
"MEX","GDP","TOT","USD_CAP","A","2014",18140.31555,"E"
"MEX","GDP","TOT","USD_CAP","A","2015",17935.411845,"E"
"MEX","GDP","TOT","USD_CAP","A","2016",18535.16689,"E"
"MEX","GDP","TOT","USD_CAP","A","2017",19093.273022,"E"
