"","u_teamid","id","team","AME_Z","upper_Z","lower_Z","u_delibtreatmentgroup1","AME","lower","upper","error","z","p","DV","main_IV_type","main_IV_source","main_IV_measurement","main_IV_time","main_IV_effect","package","countries","Jobs","Unemp","IncDiff","OldAge","House","Health","Scale","Stock","Flow","ChangeFlow","main_IV_as_control","twowayfe","cluster_any","mlm_any","mlm_re","mlm_fe","hybrid_mlm","level_cyear","level_country","level_year","country_dummies_only","year_dummies_only","year_as_count","logit","ologit","lpm","listwise","multimpute","ols","mlogit","ml_glm","bayes","L2boots","weights","pseudo_pnl","stata","r","mplus","spss","mlwin","dichotomize","categorical","mmodel","unbalpanel","w1985","w1990","w1996","w2006","w2016","AU","AT","BE","BG","CA","CL","HR","CY","CZ","DK","FI","FR","DE","HU","IS","IN","IE","IL","IT","JP","KR","LV","LT","NT","NZ","NO","PH","PL","PT","RU","SK","SI","ES","SE","CH","UK","US","ZA","TW","TR","UY","VE","orig13","orig17","eeurope","allavailable","emigration_ivC","emplrate_ivC","socx_ivC","unemprate_ivC","gdp_ivC","unchange_ivC","poverty_ivC","fbunemprate_ivC","fbunempchange_ivC","fbeducrate_ivC","fbeducratechange_ivC","socxchg_ivC","gdpchange_ivC","ginin_ivC","mcp_ivC","regime_ivC","socialistdummy_ivC","targeting_ivC","socx_programspecific_ivC","conservatism_ivC","decomm_ivC","tradeunion10_ivC","subFB_ivC","socult_ivC","fract_ivC","antiimm_ivC","pop_ivC","age_iv","age2_iv","sex_iv","employed_iv","income_iv","occclass_iv","occstatus_iv","education_iv","married_iv","household_iv","reldenom_iv","relattend_iv","publice_iv","urban_iv","fb_iv","cuts_iv","taxes_iv","upol_iv","leftright_iv","trust_iv","efficacy_iv","fbXnet","netXcons","netXeduc","netXage","netXsex","netXunemp","netXinc","fbXeduc","fbXage","fbXsex","fbXunemp","fbXgini","fbXurban","fbXinc","squared_imm","fractXfb","fbXleftright","anynonlin","Hsup","Hrej","Hno","AME_sup_p05","AME_sup_p10","AME_neg_p05","AME_ns_p05","u_expgroup1","belief_strength","pro_immigrant","changemind_delib","topic_interest","pub_interest","belief_1_avg","belief_2_avg","stat","topic","belief","score_waves","score_cases","score_levels","score_mlm","score_mator","score_weight","total_score","inv_weight_H","pos_test_team_p05","neg_test_team_p05","ns_test_team_p05","pos_test_pct_p05","pos_test_pct_p10","neg_test_pct_p05","ns_test_pct_p05","stats_ipred","topic_ipred","belief_ipred","HresultF","STATISTICS_SKILL","BELIEF_HYPOTHESIS","TOPIC_KNOWLEDGE","MODEL_SCORE","PRO_IMMIGRANT","AME_Z_b","AME_Z_w","jobs_b","unemp_b","incdiff_b","oldage_b","house_b","health_b","jobs_w","unemp_w","incdiff_w","oldage_w","house_w","health_w","scale_b","scale_w","un_emp_rate_ivC","main_IV_factor","in_m13"
"11",2,"t2m3",3,-0.0181527662349629,-0.00433718510062417,-0.0319683473693017,0,-0.10363,-0.1825,-0.02476,0.07887,-2.5753,0.01002,"Scale_5","Flow","World Bank","Immigrant, foreign-born","1-year","Total","mixed",21,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,6,3.66666666666667,3,4,5,2.66666666666667,2.66666666666667,0.552621830509526,0.555601209178509,0.296789104035648,1,NA,0.37041565,0.50977995,0.59046455,0.3,0.55413203,4,2,0,2,0.5,0.5,0,0.5,0.546922702402738,0.238467835806846,0.250565602024423,"No test","High","Mid","High","High","Mid",-0.00850015540992607,-0.00965261082503683,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,"Immigrant, foreign-born",TRUE
"12",2,"t2m4",3,-0.0132988325056295,-0.000523755389776505,-0.0260756613117493,0,-0.07592,-0.14886,-0.00299,0.07294,-2.04031,0.04132,"Scale_5","Flow","World Bank","Immigrant, foreign-born","5-year","Total","mixed",20,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,6,3.66666666666667,3,4,5,2.66666666666667,2.66666666666667,0.552621830509526,0.555601209178509,0.296789104035648,1,NA,0.37041565,0.50977995,0.59046455,0.3,0.55413203,4,2,0,2,0.5,0.5,0,0.5,0.546922702402738,0.238467835806846,0.250565602024423,"No test","High","Mid","High","High","Mid",-0.00850015540992607,-0.00479867709570343,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,"Immigrant, foreign-born",TRUE
"13",3,"t3m1",4,-0.011,-0.007,-0.015,1,-0.011,-0.015,-0.007,0.004,-5.39216,0.00001,"Jobs","Stock","OECD","Immigrant, foreign-born","current","Total","glm",13,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,5,5,3,4,4,2,2,0.140273545424537,-0.128906894482425,-0.407571195991811,0.49511002,0.34229829,0.04889976,0.37408313,0.44254279,0.3,0.333822331666667,12,5,3,4,0.416666666666667,0.416666666666667,0.25,0.333333333333333,0.0584849625854526,-0.0190451932771885,-0.348691545813543,"No test","Mid","Mid","Mid","Low","High",-0.00156632861330446,-0.00943367138669554,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0,0,0,"Immigrant, foreign-born",TRUE
"14",3,"t3m2",4,0.002,0.006,-0.002,1,0.002,-0.002,0.006,0.004,0.98039,0.32689,"Unemp","Stock","OECD","Immigrant, foreign-born","current","Total","glm",13,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,5,3,4,4,2,2,0.140273545424537,-0.128906894482425,-0.407571195991811,0.49511002,0.34229829,0.04889976,0.37408313,0.44254279,0.3,0.333822331666667,12,5,3,4,0.416666666666667,0.416666666666667,0.25,0.333333333333333,0.0584849625854526,-0.0190451932771885,-0.348691545813543,"No test","Mid","Mid","Mid","Low","High",-0.00156632861330446,0.00356632861330446,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0,0,0,"Immigrant, foreign-born",TRUE
"15",3,"t3m3",4,-0.01,-0.007,-0.014,1,-0.01,-0.014,-0.007,0.004,-5.58659,0.00001,"IncDiff","Stock","OECD","Immigrant, foreign-born","current","Total","glm",13,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,5,5,3,4,4,2,2,0.140273545424537,-0.128906894482425,-0.407571195991811,0.49511002,0.34229829,0.04889976,0.37408313,0.44254279,0.3,0.333822331666667,12,5,3,4,0.416666666666667,0.416666666666667,0.25,0.333333333333333,0.0584849625854526,-0.0190451932771885,-0.348691545813543,"No test","Mid","Mid","Mid","Low","High",-0.00156632861330446,-0.00843367138669554,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,-0.166666666666667,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,0,0,0,"Immigrant, foreign-born",TRUE
"16",3,"t3m4",4,0,0.002,-0.002,1,0,-0.002,0.002,0.002,0,1,"OldAge","Stock","OECD","Immigrant, foreign-born","current","Total","glm",13,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,5,3,4,4,2,2,0.140273545424537,-0.128906894482425,-0.407571195991811,0.49511002,0.34229829,0.04889976,0.37408313,0.44254279,0.3,0.333822331666667,12,5,3,4,0.416666666666667,0.416666666666667,0.25,0.333333333333333,0.0584849625854526,-0.0190451932771885,-0.348691545813543,"No test","Mid","Mid","Mid","Low","High",-0.00156632861330446,0.00156632861330446,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0.833333333333333,-0.166666666666667,-0.166666666666667,0,0,0,"Immigrant, foreign-born",TRUE
"17",3,"t3m5",4,0,0.003,-0.004,1,0,-0.004,0.003,0.004,0,1,"House","Stock","OECD","Immigrant, foreign-born","current","Total","glm",13,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,5,3,4,4,2,2,0.140273545424537,-0.128906894482425,-0.407571195991811,0.49511002,0.34229829,0.04889976,0.37408313,0.44254279,0.3,0.333822331666667,12,5,3,4,0.416666666666667,0.416666666666667,0.25,0.333333333333333,0.0584849625854526,-0.0190451932771885,-0.348691545813543,"No test","Mid","Mid","Mid","Low","High",-0.00156632861330446,0.00156632861330446,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0.833333333333333,-0.166666666666667,0,0,0,"Immigrant, foreign-born",TRUE
"18",3,"t3m6",4,-0.004,-0.002,-0.006,1,-0.004,-0.006,-0.002,0.002,-3.92157,0.00009,"Health","Stock","OECD","Immigrant, foreign-born","current","Total","glm",13,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,5,5,3,4,4,2,2,0.140273545424537,-0.128906894482425,-0.407571195991811,0.49511002,0.34229829,0.04889976,0.37408313,0.44254279,0.3,0.333822331666667,12,5,3,4,0.416666666666667,0.416666666666667,0.25,0.333333333333333,0.0584849625854526,-0.0190451932771885,-0.348691545813543,"No test","Mid","Mid","Mid","Low","High",-0.00156632861330446,-0.00243367138669554,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0.833333333333333,0,0,0,"Immigrant, foreign-born",TRUE
"19",3,"t3m7",4,-0.00140135221344884,0.00192685929349216,-0.00455439469370874,1,-0.008,-0.026,0.011,0.018,-0.84746,0.39674,"Jobs","Flow","OECD","Net Migration","1-year","Total","glm",13,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,5,3,4,4,2,2,0.140273545424537,-0.128906894482425,-0.407571195991811,0.49511002,0.34229829,0.04889976,0.37408313,0.44254279,0.3,0.333822331666667,12,5,3,4,0.416666666666667,0.416666666666667,0.25,0.333333333333333,0.0584849625854526,-0.0190451932771885,-0.348691545813543,"No test","Mid","Mid","Mid","Low","High",-0.00156632861330446,0.000164976399855617,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0,0,0,"Net Migration",TRUE
"20",3,"t3m8",4,-0.00490473274707095,-0.00122618318676774,-0.00858328230737416,1,-0.028,-0.049,-0.007,0.021,-2.61438,0.00894,"Unemp","Flow","OECD","Net Migration","1-year","Total","glm",13,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,5,5,3,4,4,2,2,0.140273545424537,-0.128906894482425,-0.407571195991811,0.49511002,0.34229829,0.04889976,0.37408313,0.44254279,0.3,0.333822331666667,12,5,3,4,0.416666666666667,0.416666666666667,0.25,0.333333333333333,0.0584849625854526,-0.0190451932771885,-0.348691545813543,"No test","Mid","Mid","Mid","Low","High",-0.00156632861330446,-0.00333840413376649,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0,0,0,"Net Migration",TRUE
"21",3,"t3m9",4,-0.00385371858698432,-0.000350338053362211,-0.00735709912060643,1,-0.022,-0.042,-0.002,0.02,-2.15686,0.03102,"IncDiff","Flow","OECD","Net Migration","1-year","Total","glm",13,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,5,5,3,4,4,2,2,0.140273545424537,-0.128906894482425,-0.407571195991811,0.49511002,0.34229829,0.04889976,0.37408313,0.44254279,0.3,0.333822331666667,12,5,3,4,0.416666666666667,0.416666666666667,0.25,0.333333333333333,0.0584849625854526,-0.0190451932771885,-0.348691545813543,"No test","Mid","Mid","Mid","Low","High",-0.00156632861330446,-0.00228738997367986,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,-0.166666666666667,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,0,0,0,"Net Migration",TRUE
"22",3,"t3m10",4,0.00367854956030321,0.0064812539872009,0.000700676106724422,1,0.021,0.004,0.037,0.017,2.49406,0.01263,"OldAge","Flow","OECD","Net Migration","1-year","Total","glm",13,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5,5,3,4,4,2,2,0.140273545424537,-0.128906894482425,-0.407571195991811,0.49511002,0.34229829,0.04889976,0.37408313,0.44254279,0.3,0.333822331666667,12,5,3,4,0.416666666666667,0.416666666666667,0.25,0.333333333333333,0.0584849625854526,-0.0190451932771885,-0.348691545813543,"No test","Mid","Mid","Mid","Low","High",-0.00156632861330446,0.00524487817360767,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0.833333333333333,-0.166666666666667,-0.166666666666667,0,0,0,"Net Migration",TRUE
"23",3,"t3m11",4,0.00472956372038984,0.00840811328069306,0.000875845133405527,1,0.027,0.005,0.048,0.022,2.46126,0.01384,"House","Flow","OECD","Net Migration","1-year","Total","glm",13,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5,5,3,4,4,2,2,0.140273545424537,-0.128906894482425,-0.407571195991811,0.49511002,0.34229829,0.04889976,0.37408313,0.44254279,0.3,0.333822331666667,12,5,3,4,0.416666666666667,0.416666666666667,0.25,0.333333333333333,0.0584849625854526,-0.0190451932771885,-0.348691545813543,"No test","Mid","Mid","Mid","Low","High",-0.00156632861330446,0.0062958923336943,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0.833333333333333,-0.166666666666667,0,0,0,"Net Migration",TRUE
"24",3,"t3m12",4,0.00595574690715758,0.00823294425401195,0.00367854956030321,1,0.034,0.021,0.047,0.013,5.12821,0.00001,"Health","Flow","OECD","Net Migration","1-year","Total","glm",13,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5,5,3,4,4,2,2,0.140273545424537,-0.128906894482425,-0.407571195991811,0.49511002,0.34229829,0.04889976,0.37408313,0.44254279,0.3,0.333822331666667,12,5,3,4,0.416666666666667,0.416666666666667,0.25,0.333333333333333,0.0584849625854526,-0.0190451932771885,-0.348691545813543,"No test","Mid","Mid","Mid","Low","High",-0.00156632861330446,0.00752207552046204,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0.833333333333333,0,0,0,"Net Migration",TRUE
"25",5,"t5m1",5,-0.00616,-0.00014,-0.01217,0,-0.00616,-0.01217,-0.00014,0.00601,-2.00651,0.0448,"Jobs","Stock","UN","Immigrant, foreign-born","current","Total","melogit",25,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,3.66666666666667,3,4,5,2,2,-0.217313287009831,-0.292513697913612,-0.365708034075448,NA,0.91381418,0.59168704,0.50977995,0.44254279,0.3,0.551564792,32,1,1,30,0.03125,0.09375,0.03125,0.9375,-0.136176117213491,-0.132229516675183,-0.297076079759179,"No test","Mid","Mid","Mid","High","Mid",-0.000582442947485603,-0.0055775570525144,0.25,0.25,0.25,0.25,0,0,0.75,-0.25,-0.25,-0.25,0,0,0,0,1,"Immigrant, foreign-born",TRUE
"26",5,"t5m2",5,-0.00654,0.00002,-0.0131,0,-0.00654,-0.0131,0.00002,0.00656,-1.95224,0.05091,"Unemp","Stock","UN","Immigrant, foreign-born","current","Total","melogit",25,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,3.66666666666667,3,4,5,2,2,-0.217313287009831,-0.292513697913612,-0.365708034075448,NA,0.91381418,0.59168704,0.50977995,0.44254279,0.3,0.551564792,32,1,1,30,0.03125,0.09375,0.03125,0.9375,-0.136176117213491,-0.132229516675183,-0.297076079759179,"No test","Mid","Mid","Mid","High","Mid",-0.000582442947485603,-0.0059575570525144,0.25,0.25,0.25,0.25,0,0,-0.25,0.75,-0.25,-0.25,0,0,0,0,1,"Immigrant, foreign-born",TRUE
"27",5,"t5m3",5,-0.00292,0.0021,-0.00793,0,-0.00292,-0.00793,0.0021,0.00501,-1.14062,0.25403,"IncDiff","Stock","UN","Immigrant, foreign-born","current","Total","melogit",25,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,3.66666666666667,3,4,5,2,2,-0.217313287009831,-0.292513697913612,-0.365708034075448,NA,0.91381418,0.59168704,0.50977995,0.44254279,0.3,0.551564792,32,1,1,30,0.03125,0.09375,0.03125,0.9375,-0.136176117213491,-0.132229516675183,-0.297076079759179,"No test","Mid","Mid","Mid","High","Mid",-0.000582442947485603,-0.0023375570525144,0.25,0.25,0.25,0.25,0,0,-0.25,-0.25,0.75,-0.25,0,0,0,0,1,"Immigrant, foreign-born",TRUE
